p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
2.7057791978425e-16	-0.454708563976975	0.586	0.702	3.79187896785648e-12	4	SORBS2
2.91435344528819e-16	0.267053813539613	0.373	0.194	4.08417491822687e-12	4	PARM1
5.21181595062891e-16	0.294931396168015	0.339	0.167	7.30383887321135e-12	4	SPTB
5.78968312442528e-16	0.314543912720785	0.514	0.325	8.11366193056959e-12	4	PLEKHA7
6.07051862607059e-16	0.269954731179714	0.511	0.321	8.50722480257533e-12	4	FAM210B
8.81286908734461e-16	0.276345598164293	0.26	0.108	1.23503547390047e-11	4	AC104389.2
1.32891853950341e-15	0.372006698217099	0.671	0.489	1.86234644126007e-11	4	RYR2
1.43266919566148e-15	-0.257524152107333	0.956	0.981	2.00774261079999e-11	4	RPL11
1.78739154539505e-15	-0.349065761568069	0.354	0.578	2.50485051171662e-11	4	MEG3
1.98431897565386e-15	0.36345511995234	0.752	0.602	2.78082461248131e-11	4	NEBL
3.71518105638054e-15	-0.333318762899265	0.235	0.447	5.20645473241169e-11	4	COX6A2
4.45907052080066e-15	-0.347057929893811	0.408	0.636	6.24894142785005e-11	4	ID3
5.23425147303956e-15	-0.281961014051883	0.292	0.523	7.33528001431763e-11	4	LTBP1
8.75000565147353e-15	0.369488396222872	0.708	0.538	1.2262257919975e-10	4	MT-ND4L
1.25039371737575e-14	-0.336582862268415	0.088	0.288	1.75230175553038e-10	4	LUM
1.26688196309836e-14	-0.253762182408183	0.937	0.974	1.77540838308604e-10	4	RPS25
1.39213233109097e-14	-0.262364045419282	0.897	0.952	1.95093424879088e-10	4	RPS27A
2.83133142797791e-14	-0.385673281187467	0.191	0.401	3.96782786316825e-10	4	PTN
4.18159133462615e-14	-0.264819090994204	0.931	0.971	5.86008209634509e-10	4	RPS27
4.82085390866758e-14	0.292620374752704	0.467	0.299	6.75594466760675e-10	4	PGM5
8.254792647472e-14	-0.42025770085075	0.693	0.772	1.15682664161673e-09	4	TNNI3
1.31186578957853e-13	-0.343270842691991	0.561	0.725	1.83844871751535e-09	4	MGST3
1.49228809160651e-13	-0.323053872443189	0.197	0.41	2.09129253157737e-09	4	COL5A1
3.93297565543374e-13	-0.308095794255987	0.163	0.367	5.51167208352484e-09	4	IGFBP3
4.95549171800167e-13	-0.389107360379125	0.241	0.437	6.94462609360754e-09	4	MFAP4
6.43761585763409e-13	-0.27761414179746	0.871	0.924	9.02167486288841e-09	4	MDK
6.58122611642731e-13	0.28258469957997	0.364	0.208	9.22293027956124e-09	4	ADAMTS8
6.84557740412094e-13	0.302949111030113	0.498	0.343	9.59339217413508e-09	4	BVES
1.37727870543406e-12	-0.413818685189334	0.166	0.361	1.93011837779529e-08	4	HTRA1
1.58121526926305e-12	0.266235173454803	0.596	0.458	2.21591507834524e-08	4	RBM38
2.33590844293511e-12	-0.269215892257424	0.48	0.672	3.27354209192926e-08	4	ZYX
2.35453769448545e-12	0.36798192452988	0.436	0.273	3.29964912505191e-08	4	BLVRB
2.83148312102536e-12	-0.332193319931705	0.201	0.392	3.96804044580494e-08	4	MMP2
2.83691900277013e-12	-0.373601264134979	0.232	0.415	3.97565829048206e-08	4	FBN1
3.50463956934564e-12	0.255100613838599	0.818	0.718	4.91140189248098e-08	4	NUCKS1
5.10591279032174e-12	-0.28602344474058	0.113	0.29	7.15542618435689e-08	4	PCOLCE
7.07195180999743e-12	-0.27664666903444	0.166	0.35	9.9106332665304e-08	4	ANTXR1
1.04472347180311e-11	-0.332281428069167	0.323	0.514	1.46407547338487e-07	4	COX7A1
1.14595137129385e-11	0.269290581584613	0.37	0.222	1.60593625173121e-07	4	CMYA5
1.61769098790656e-11	0.323612995334331	0.793	0.689	2.26703215045225e-07	4	DES
3.03392585527547e-11	-0.259755524757676	0.154	0.336	4.25174369358305e-07	4	RGS5
8.59514924655834e-11	-0.395907022963698	0.464	0.621	1.20452421541269e-06	4	IGFBP2
1.11800277966283e-10	0.251467136519948	0.627	0.484	1.56676909541949e-06	4	TMOD1
8.13353107317971e-10	-0.361298064109266	0.113	0.263	1.1398330445954e-05	4	CRABP2
1.18423503578661e-09	-0.270427262158781	0.245	0.412	1.65958697915136e-05	4	S100A11
2.96330158726053e-09	-0.3045816003291	0.219	0.375	4.1527708443869e-05	4	PLK2
5.8244497969747e-09	-0.27865331150491	0.172	0.326	8.16238394548034e-05	4	FBLN1
1.16206912397371e-08	0.253068604446888	0.586	0.47	0.000162852367033676	4	KRT8
1.67258632983849e-08	-0.575560940949533	0.592	0.699	0.000234396248263565	4	COL1A2
1.90023373997079e-08	-0.30924307509548	0.649	0.729	0.000266298756319507	4	PFKP
2.05309128218081e-08	-0.253689421480293	0.219	0.374	0.000287720212284819	4	LTBP4
2.30598283681775e-08	0.265539241033417	0.486	0.362	0.000323160434751639	4	DSP
6.66720465322366e-08	-0.600768230120789	0.799	0.86	0.000934342060102763	4	COL1A1
1.1046630019693e-07	-0.27420567260818	0.348	0.493	0.00154807473095977	4	EMILIN1
1.24208325405623e-07	-0.425605060547307	0.571	0.686	0.00174065547223439	4	SPARC
3.09505304408407e-07	-0.260092330980827	0.884	0.926	0.00433740733597942	4	ACTG1
8.85322168138955e-07	-0.3392737365108	0.389	0.518	0.0124069048642993	4	BGN
2.59443142255931e-05	-1.37983181538804	0.354	0.441	0.363583619557462	4	ELN
2.68015652296369e-05	-0.307877653672235	0.32	0.433	0.375597135128131	4	PLAC9
3.87834203173384e-05	-0.424067262698428	0.27	0.365	0.54351085232718	4	CXCL12
4.40549761859991e-05	-0.352444831243764	0.542	0.611	0.617386436270591	4	MB
0.0016930526331997	0.285010244002618	0.307	0.242	1.0	4	NPPB
0.00323609715958151	-0.415720225454575	0.868	0.889	1.0	4	COL3A1
1.05379110136577e-302	1.57657254446942	0.898	0.089	1.47678284945399e-298	5	MYH11
1.86588591445537e-250	1.62051302454555	0.876	0.115	2.61485252051775e-246	5	FBLN5
6.51651179139946e-235	1.17213079996706	0.793	0.088	9.1322396244672e-231	5	SULT1E1
2.14917445929471e-226	1.58077738462837	0.921	0.156	3.0118530872556e-222	5	OGN
3.46676615761468e-219	0.863446838554826	0.703	0.064	4.85832609328122e-215	5	SMOC2
9.87190092810017e-193	0.79892537500299	0.556	0.04	1.38344819606396e-188	5	ACTG2
4.40312858071439e-184	2.92920436017815	0.989	0.38	6.17054439301314e-180	5	ELN
8.28594419021932e-170	1.51221172606591	0.947	0.3	1.16119221881734e-165	5	CXCL12
7.290231711594e-158	1.33074329811932	0.925	0.286	1.02165307206278e-153	5	HTRA1
3.19374273083584e-154	0.616695653268216	0.602	0.07	4.47571106299334e-150	5	SOD3
2.97622618565221e-150	0.835874857405484	0.699	0.108	4.17088337657301e-146	5	CPE
4.14007980653386e-150	0.653010107845396	0.609	0.077	5.80190784087655e-146	5	ST6GAL2
3.97945354033041e-145	1.15598745544658	0.816	0.194	5.57680619141903e-141	5	CRABP2
9.41046098473187e-143	1.72176588202256	0.966	0.481	1.31878200240032e-138	5	IGFBP7
1.98286400779174e-141	0.757632850508524	0.635	0.093	2.77878562051934e-137	5	LOX
6.73892053901964e-140	1.30174856901864	0.962	0.462	9.44392324338212e-136	5	BGN
8.21256419587975e-134	0.778362251183301	0.707	0.129	1.15090874641059e-129	5	OSR1
3.90783200843946e-131	0.859282361813201	0.718	0.148	5.47643577662706e-127	5	TINAGL1
6.13935906552699e-128	1.45936482268633	0.974	0.636	8.60369779442952e-124	5	TAGLN
1.27516096272458e-127	0.529667008776238	0.553	0.072	1.78701057316223e-123	5	ANOS1
1.99150749775448e-126	0.464533463657997	0.387	0.028	2.79089860735312e-122	5	NOV
1.4871764519903e-120	1.24589479389378	0.985	0.645	2.08412907981921e-116	5	SPARC
1.09016033999852e-119	1.42685235855572	0.895	0.38	1.52775070047392e-115	5	ACTA2
4.38515948312048e-119	1.30142074894689	0.797	0.207	6.14536249964504e-115	5	FOSB
1.24631341642499e-118	0.516815139243445	0.504	0.064	1.74658362177798e-114	5	GEM
1.0933629119696e-117	0.595846097901208	0.571	0.09	1.53223878483419e-113	5	CRISPLD1
6.29003917688808e-116	1.29928046698053	0.977	0.662	8.81486090249096e-112	5	COL1A2
3.74615390346819e-115	0.423508101656855	0.38	0.031	5.24986008032032e-111	5	PI15
8.0633993944992e-114	-1.45288896229607	0.989	0.998	1.13000479114512e-109	5	MYL7
1.30375351785927e-113	1.32809368654903	0.951	0.572	1.82708017992798e-109	5	IGFBP2
1.16475657953422e-111	1.35318506994039	0.898	0.322	1.63228987055926e-107	5	FOS
1.93901765864742e-111	0.935187853385596	0.921	0.369	2.71733934682849e-107	5	MFAP4
1.60579233993625e-109	0.752848230293851	0.632	0.127	2.25035738518667e-105	5	PLAT
2.40896970832526e-109	0.622654103356931	0.605	0.112	3.37593014924702e-105	5	MEGF6
4.1769001288213e-108	1.07249856436638	0.981	0.84	5.85350784053016e-104	5	FN1
3.45751175094643e-107	1.27207186915668	0.985	0.842	4.84535696777632e-103	5	COL1A1
2.4868923676639e-105	0.841257273523973	0.823	0.278	3.48513096404419e-101	5	CTGF
2.61760414746885e-105	-1.50603153058037	0.842	0.97	3.66831045226284e-101	5	ACTC1
9.85425416475873e-105	-1.39587264977576	0.85	0.97	1.38097517864929e-100	5	TNNT2
3.06835772676034e-103	0.816329183966436	0.752	0.218	4.29999651828194e-99	5	CYR61
6.516843091046e-103	0.981446408390044	0.861	0.353	9.13270390779186e-99	5	FBN1
1.38171631750532e-102	-1.37881130451533	0.774	0.96	1.93633724735196e-98	5	MYL4
1.06295449879186e-101	0.561491900366683	0.5	0.075	1.48962443460691e-97	5	SFRP2
1.8995881417441e-101	-1.25078462149935	0.737	0.954	2.66208282184018e-97	5	TNNC1
4.92854854602336e-100	0.893117481086773	0.835	0.314	6.90686793239714e-96	5	PLK2
2.67115118911599e-97	0.383648339566102	0.361	0.036	3.74335127642715e-93	5	SLN
2.39744604413064e-95	-1.33453060735573	0.974	0.989	3.35978088624468e-91	5	TPM1
3.48244872548763e-95	1.12372152428839	0.985	0.878	4.88030364389837e-91	5	COL3A1
7.07552091625164e-95	0.702034923264867	0.996	0.978	9.91563501203505e-91	5	ACTB
1.0392639268512e-94	0.820521444087138	0.771	0.256	1.45642446708927e-90	5	NOTCH3
3.41786135431775e-93	0.888386085656496	0.895	0.439	4.7897909019409e-89	5	EMILIN1
4.40303162427249e-93	0.515300716511055	0.406	0.052	6.17040851825546e-89	5	LTBP2
1.34697878249767e-92	0.812495375886167	0.68	0.178	1.88765606579223e-88	5	C11orf96
2.16163663151236e-91	1.08298478414957	0.838	0.382	3.02931757540141e-87	5	MYH10
4.9086426671189e-91	0.880993609678785	0.771	0.237	6.87897183370043e-87	5	JUNB
6.40486765315221e-91	-1.14396965676852	0.805	0.953	8.9757815291275e-87	5	TNNI1
1.62752748916504e-89	0.661457332244345	0.68	0.18	2.28081702331589e-85	5	JAG1
4.74872124958374e-89	0.815082176583322	0.778	0.29	6.65485795916665e-85	5	ANTXR1
5.41487240064736e-89	0.825309907233704	0.744	0.262	7.58840218226721e-85	5	PRSS35
4.90896510080141e-88	0.349843032786479	0.361	0.041	6.8794236922631e-84	5	PRDM6
1.38445442182183e-87	-1.30903719353213	0.865	0.959	1.94017442674112e-83	5	MYL3
6.41696384044276e-87	0.409337139682639	0.451	0.071	8.99273312599648e-83	5	HMCN1
6.92603016825377e-87	-1.16490628553925	0.519	0.897	9.70613867779083e-83	5	MYBPC3
5.93639405687752e-86	-1.18822640749995	0.485	0.88	8.31926263130816e-82	5	CTD-2545M3.8
3.54519076127561e-83	0.877292220095763	0.793	0.276	4.96823033285164e-79	5	EGR1
4.01314098985556e-83	0.800535284158129	0.835	0.346	5.62401578318359e-79	5	COL5A1
4.87954378667029e-82	0.788774471768287	0.786	0.318	6.83819266263974e-78	5	LTBP4
6.63397088668035e-82	0.871306274567929	0.94	0.666	9.29684680059384e-78	5	FSTL1
2.49668171752447e-81	0.714683434719733	0.669	0.205	3.4988497589388e-77	5	FBLIM1
1.03375966402256e-78	0.764983607450764	0.812	0.331	1.44871079316122e-74	5	MMP2
1.70246001177726e-78	0.794057638253769	0.812	0.356	2.38582746050465e-74	5	S100A11
1.65436278010371e-77	0.253062943717535	0.297	0.03	2.31842400003734e-73	5	EFEMP1
7.98178591565203e-77	0.300785203979139	0.282	0.027	1.11856747821948e-72	5	GRIA2
2.8564005846575e-76	-0.947214170273151	0.677	0.912	4.00295977933902e-72	5	HSPB7
1.56272124279334e-74	0.591160100160072	0.624	0.177	2.18999754965059e-70	5	FOXC1
1.64086683484149e-74	0.449053609200851	0.368	0.054	2.29951078234686e-70	5	FRZB
7.92780654543641e-74	-1.47427142983147	0.955	0.97	1.11100280927746e-69	5	MYH7
1.33113697053184e-73	-1.10837347537641	0.338	0.806	1.86545535050332e-69	5	SLC8A1
2.78314584920626e-73	-1.07184934638489	0.316	0.806	3.90030059307766e-69	5	TTN
6.13321094582887e-73	0.744452632493121	0.925	0.685	8.59508181948458e-69	5	FLNA
1.13552418532227e-72	-1.02300159593639	0.346	0.825	1.59132359331062e-68	5	ACTN2
2.11874407150907e-71	0.594445777113252	0.579	0.153	2.96920794181281e-67	5	LOXL1
2.62549202059589e-71	0.679122947777276	0.68	0.23	3.67936451766309e-67	5	IL11RA
7.65862547241074e-70	0.4097399191889	0.432	0.082	1.07327977370364e-65	5	SEMA5B
9.93148765718342e-69	0.628923733529403	0.989	0.957	1.39179868027768e-64	5	VIM
1.48145777638257e-68	0.857921251192365	0.929	0.666	2.07611492782253e-64	5	LGALS1
2.91571499252164e-68	-1.53684939660996	0.805	0.944	4.08608299051983e-64	5	NPPA
3.87329463097645e-68	0.560571188149367	0.635	0.187	5.42803509585039e-64	5	ISLR
7.71600266136838e-68	0.392801551287025	0.444	0.09	1.08132061296416e-63	5	PDE3A
1.02627780792946e-67	0.749338898178947	0.865	0.484	1.43822572003235e-63	5	PXDN
3.10804050110184e-67	0.663551035830099	0.737	0.271	4.35560795824412e-63	5	FBLN1
1.75842288170834e-66	0.377590116627804	0.421	0.081	2.46425382642607e-62	5	CERCAM
1.30725481933894e-65	0.630073458718355	0.617	0.186	1.83198690382159e-61	5	SPARCL1
1.74748065873591e-64	0.484598347271198	0.534	0.137	2.44891939515251e-60	5	COL14A1
2.88553354749484e-64	-0.897362766027912	0.417	0.816	4.04378671345927e-60	5	LDB3
5.10395177937811e-64	0.390968606860691	0.47	0.107	7.15267802362048e-60	5	PLS3
1.65756930464693e-63	-1.01101877093218	0.233	0.733	2.3229176235322e-59	5	SORBS2
2.06314954435299e-62	-0.882419875426328	0.282	0.745	2.89129777145628e-58	5	EEF1A2
4.2884002010389e-62	0.250015254846736	0.274	0.033	6.00976404173591e-58	5	LMOD1
1.02085664439474e-61	0.659653897163176	0.722	0.281	1.43062850145479e-57	5	MGP
1.5288067785447e-61	0.818181949036559	0.808	0.385	2.14246981945254e-57	5	PLAC9
8.86150885068175e-60	0.632944975868616	0.906	0.633	1.24185185033454e-55	5	FBN2
9.42433341727318e-60	0.420740237770292	0.421	0.09	1.32072608509666e-55	5	SLIT2
9.6736548178918e-60	0.656665323943956	0.914	0.615	1.35566598617936e-55	5	TPM4
1.20226163266882e-59	0.54552526810751	0.985	0.915	1.68484945202208e-55	5	ACTG1
1.2065526759166e-59	0.503981316667738	0.534	0.152	1.69086292002952e-55	5	GALNT2
1.24979589250206e-59	-0.573439806850025	0.992	0.997	1.75146396375239e-55	5	MT-CO2
5.19847037965918e-59	0.660598062081429	0.763	0.353	7.28513639005438e-55	5	AEBP1
3.41680072577838e-58	0.785919219457186	0.82	0.475	4.78830453710582e-54	5	SFRP1
7.80166459955446e-58	0.649500533964309	0.917	0.679	1.09332527698156e-53	5	P4HB
1.05640945051961e-57	-1.2179568082849	0.673	0.854	1.48045220395818e-53	5	MYL2
1.49881399568257e-57	0.711616576037148	0.812	0.443	2.10043793354955e-53	5	CALD1
2.32416054171888e-57	-0.88695127739576	0.241	0.723	3.25707858316484e-53	5	PLN
4.20990673433044e-57	0.361058136786919	0.372	0.072	5.89976329749068e-53	5	THBS2
2.20752230568931e-56	0.372074388040461	0.451	0.109	3.093621759193e-52	5	P3H3
2.39411418136026e-56	0.574548240528185	0.65	0.25	3.35511161375826e-52	5	LTBP3
7.82226504402681e-56	-0.468377215395488	1.0	0.999	1.09621222326992e-51	5	GAPDH
1.46231850245135e-55	0.50865850969524	0.662	0.236	2.04929314933532e-51	5	PCOLCE
1.97485254119523e-55	0.565162553423316	0.97	0.914	2.767558351231e-51	5	MDK
2.08697488905466e-55	0.702000491335007	0.921	0.791	2.9246866095212e-51	5	TPM2
2.41121174664555e-55	0.501737453834037	0.609	0.207	3.37907214174907e-51	5	EHD2
3.15253842509978e-55	-0.873995132297078	0.346	0.77	4.41796734893483e-51	5	SLC25A4
3.8294974253331e-55	0.595750410794908	0.665	0.254	5.3666576918618e-51	5	IER2
4.56451816376738e-55	0.45173712303451	0.541	0.16	6.39671575470361e-51	5	GPC6
5.36794657178829e-55	0.530607073840022	0.673	0.264	7.52264032570412e-51	5	MRC2
6.495506794976e-55	-0.884125831493706	0.15	0.662	9.10280322247937e-51	5	NEBL
1.88767303717173e-54	0.761658343239324	0.82	0.471	2.64538499429247e-50	5	JUN
2.53904124785964e-54	0.586572565355289	0.786	0.375	3.55821240475049e-50	5	OLFML3
1.18707272743604e-53	0.586293958642625	0.808	0.445	1.66356372022886e-49	5	PDLIM7
6.59716361672977e-53	0.734853958842732	0.805	0.507	9.2452650924851e-49	5	ACTN1
1.4313229508025e-50	0.359716873077294	0.421	0.104	2.00585598325463e-46	5	LRRC17
1.90394565069039e-50	0.407229612304763	0.391	0.089	2.66818943487752e-46	5	COPZ2
2.68379363093944e-50	-0.69603261635455	0.688	0.89	3.76106839439854e-46	5	ALDOA
2.15447252693277e-49	0.291796092844111	0.38	0.085	3.01927779924359e-45	5	FSTL3
3.08064748259387e-49	-0.93228181583101	0.47	0.792	4.31721938210705e-45	5	TNNI3
4.90025509273656e-49	-0.807816779904265	0.323	0.735	6.86721748696102e-45	5	DES
1.81780987777801e-48	0.327383132363258	0.41	0.1	2.5474787627181e-44	5	GMDS
1.7081040528052e-47	0.34420161309127	0.417	0.107	2.39373701960121e-43	5	COL27A1
2.59242814763631e-47	0.3925683582096	0.417	0.11	3.63302880609753e-43	5	SDC2
5.53800713323518e-47	-0.736134498302409	0.278	0.691	7.76096319651579e-43	5	RRAD
7.84120809342503e-47	0.347542729839939	0.47	0.136	1.09886690221258e-42	5	LRRC32
1.08527893107748e-46	0.517839523711152	0.635	0.272	1.52090989401199e-42	5	PFN2
1.66488602050302e-46	-0.745020939749493	0.383	0.739	2.33317126913293e-42	5	CKM
2.19062131738073e-46	-0.777979213949068	0.962	0.981	3.06993671417736e-42	5	MT-ND4
3.92568086931402e-46	-0.699526560140574	0.583	0.849	5.50144917025666e-42	5	CHCHD10
8.11140715221909e-46	-0.790644235125358	0.214	0.647	1.13673259831198e-41	5	CSRP3
8.91418773305439e-46	-0.751991190762424	0.605	0.843	1.24923426891024e-41	5	ATP5B
1.91275561397923e-45	0.493956686978233	0.602	0.234	2.68053571743049e-41	5	LASP1
2.47577544049622e-45	0.341648211459825	0.455	0.132	3.46955170231141e-41	5	C3orf58
3.76219571806043e-45	0.619311978871067	0.598	0.236	5.27234107928988e-41	5	LUM
3.84160898795346e-45	-0.75576672138897	0.32	0.698	5.38363083571797e-41	5	ENO3
1.03079563630192e-44	0.352077611595196	0.421	0.116	1.44455700471351e-40	5	SPON1
1.32235064298663e-44	-0.77260654001678	0.406	0.756	1.85314219108146e-40	5	ATP2A2
1.55261943435911e-44	-0.656826616650416	0.523	0.815	2.17584087531086e-40	5	NREP
3.61877286880357e-44	-0.80621765915891	0.417	0.743	5.07134829834132e-40	5	MDH1
4.79873477708354e-43	-0.820624701613017	0.763	0.884	6.72494691660488e-39	5	YBX1
4.8796504646305e-43	0.439448995960506	0.538	0.196	6.83834216113319e-39	5	EFNB2
1.54773096891988e-42	0.441508419597415	0.579	0.226	2.16899017984433e-38	5	P3H4
3.04398261061408e-42	0.352458843211869	0.432	0.126	4.26583723051458e-38	5	CSPG4
5.86454203088182e-42	-0.683740088014488	0.278	0.676	8.21856920207778e-38	5	POPDC2
8.79086341113786e-42	0.398496097582813	0.459	0.142	1.23195159843686e-37	5	KLF2
8.90616050579097e-42	0.251568058934248	0.293	0.059	1.24810933328155e-37	5	STRA6
1.67544199647284e-41	0.516730978841651	0.887	0.63	2.34796441385704e-37	5	ZYX
2.79016268438885e-41	-0.647265134868696	0.222	0.642	3.91013398590253e-37	5	CORO6
2.9114549950282e-41	0.322986551993451	0.432	0.128	4.08011303003251e-37	5	SYNPO
3.97897683753733e-41	0.40447591024526	0.383	0.102	5.57613814012481e-37	5	PPP1R14A
8.49173059228428e-41	-0.701993276377486	0.192	0.611	1.19003112520272e-36	5	MYOM1
8.63366835871675e-41	-0.541130250978528	0.932	0.954	1.20992228379057e-36	5	MT-ATP6
1.02620263594654e-40	0.383958600282838	0.504	0.175	1.43812037401548e-36	5	KANK1
1.52643509394777e-40	-0.672251236506102	0.102	0.544	2.1391461406584e-36	5	MYOZ2
7.29036360535034e-40	0.459506770100733	0.643	0.288	1.0216715556538e-35	5	SLIT3
1.7044996858281e-39	-0.609129475428239	0.15	0.576	2.3886858597195e-35	5	SMYD1
5.06870606997853e-39	0.261387067232983	0.342	0.083	7.10328468646791e-35	5	NRK
7.17796332504887e-39	0.546776026005071	0.902	0.729	1.00591978037235e-34	5	COL4A1
1.00126539274249e-38	-0.612030708224262	0.647	0.847	1.40317332138932e-34	5	ATP5A1
3.72242444426225e-38	0.539592224659749	0.744	0.393	5.21660561618911e-34	5	RBP1
4.94434430687479e-38	-0.629962363733727	0.162	0.588	6.92900411165432e-34	5	FABP3
9.83992955301353e-38	0.528742804684585	0.711	0.42	1.37896772755932e-33	5	HES4
2.47636717064951e-37	0.319123504894296	0.429	0.135	3.47038095294822e-33	5	PXDC1
3.11832347160384e-37	-0.624319552074558	0.12	0.533	4.37001851310562e-33	5	TECRL
5.1978630011949e-37	0.43552842479686	0.602	0.268	7.28428520987454e-33	5	COL6A3
7.13221166514063e-37	0.402045981569672	0.947	0.89	9.99508142752808e-33	5	CALR
1.12231765211847e-36	0.440320752723104	0.632	0.289	1.57281595767882e-32	5	LRP1
1.50271055476012e-36	0.336794962831954	0.316	0.078	2.10589857144083e-32	5	ZFP36
1.79928668411562e-36	-0.692168766204585	0.466	0.746	2.52152035911963e-32	5	COX7B
2.20527397200776e-36	0.381605604560331	0.417	0.135	3.09047094437167e-32	5	DUSP1
4.27760373248295e-36	0.450354499122273	0.579	0.256	5.99463387070161e-32	5	CHPF
4.37301995455626e-36	0.330874622333745	0.451	0.148	6.12835016431514e-32	5	SERPING1
4.40164886361866e-36	-0.696642673623357	0.444	0.746	6.16847071747518e-32	5	PFKP
4.43112796913959e-36	-0.912626538968976	0.271	0.636	6.20978273595222e-32	5	MB
5.39404348005113e-36	0.486587815236553	0.774	0.434	7.55921253294366e-32	5	JUND
8.14196483734885e-36	0.431863210270072	0.586	0.259	1.14101495230607e-31	5	FKBP10
8.39734446054781e-36	0.363903982215537	0.477	0.172	1.17680385270117e-31	5	GUCY1A3
1.99308765269474e-35	0.292814469395661	0.346	0.095	2.79311303648641e-31	5	PLSCR4
3.75815582834259e-35	0.454170328530055	0.857	0.59	5.26667957783931e-31	5	ID3
4.28687102891161e-35	-0.564271099406596	0.143	0.542	6.00762105991674e-31	5	PPP1R14C
6.23678009931838e-35	0.490993472373092	0.752	0.41	8.74022363118478e-31	5	S100A6
1.18599901554436e-34	0.496326493839288	0.827	0.591	1.66205902038386e-30	5	PPP1CB
1.42815868534623e-34	0.450493816867787	0.857	0.66	2.00142158164421e-30	5	SERPINH1
